k_par,k_per,P,P_err
0.15658215695702749,0.051028,-0.26460047790835417,0.310191
0.15658215695702749,0.058283999999999996,-0.2916596480291323,0.336851
0.15658215695702749,0.06554,-0.2702606014164805,0.307027
0.15658215695702749,0.072796,-0.26429230866784,0.304629
0.15658215695702749,0.080052,-0.19255938305345346,0.230722
0.15658215695702749,0.087308,-0.20787334858949508,0.246404
0.15658215695702749,0.09456400000000001,-0.2129264879717541,0.246002
0.15658215695702749,0.10182,-0.22229161402790332,0.248936
0.15658215695702749,0.109076,-0.1924686254784161,0.215474
0.15658215695702749,0.11633199999999999,-0.210674491132864,0.234394
0.15658215695702749,0.123588,-0.19335506176633127,0.217743
0.15658215695702749,0.13084400000000002,-0.1600303567106846,0.183237
0.15658215695702749,0.1381,-0.15671604042798676,0.182075
0.15658215695702749,0.145356,-0.17401099856380634,0.194648
0.15658215695702749,0.152612,-0.13464505162780405,0.152102
0.15658215695702749,0.159868,-0.1270422080367352,0.144974
0.15658215695702749,0.167124,-0.1075194735043882,0.124631
0.15658215695702749,0.17438,-0.1113894518490117,0.125864
0.15658215695702749,0.18163600000000002,-0.097097379201193,0.111715
0.15658215695702749,0.188892,-0.07280016630548754,0.0869465
0.15658215695702749,0.196148,-0.07784394764995563,0.0908976
0.15658215695702749,0.203404,-0.07968866998650648,0.0921767
0.15658215695702749,0.21066000000000001,-0.05655260247029688,0.0705821
0.15658215695702749,0.217916,-0.0498608141672094,0.0640689
0.15658215695702749,0.225172,-0.042947044738350634,0.057043
0.1999433696528197,0.051028,0.07951461957718381,0.343779
0.1999433696528197,0.058283999999999996,0.10243428851688763,0.292113
0.1999433696528197,0.06554,0.04532406824568602,0.316794
0.1999433696528197,0.072796,0.05105099139825525,0.286342
0.1999433696528197,0.080052,0.04571409943757326,0.295812
0.1999433696528197,0.087308,0.04974116308186152,0.253056
0.1999433696528197,0.09456400000000001,0.1110138831215956,0.215994
0.1999433696528197,0.10182,0.01544975081302441,0.240207
0.1999433696528197,0.109076,0.02229826528794021,0.236862
0.1999433696528197,0.11633199999999999,0.007899902406756781,0.229092
0.1999433696528197,0.123588,0.017044765503983844,0.194035
0.1999433696528197,0.13084400000000002,-0.020993605392433973,0.230373
0.1999433696528197,0.1381,0.028257824005768345,0.1928
0.1999433696528197,0.145356,0.030170746144096927,0.154774
0.1999433696528197,0.152612,0.020318863168087425,0.154189
0.1999433696528197,0.159868,0.006309907270645759,0.148194
0.1999433696528197,0.167124,0.0063712684760873495,0.138245
0.1999433696528197,0.17438,0.0012287511944079343,0.120427
0.1999433696528197,0.18163600000000002,0.020501328124789275,0.102623
0.1999433696528197,0.188892,0.013536914643528089,0.108427
0.1999433696528197,0.196148,0.013576171208618967,0.0865705
0.1999433696528197,0.203404,0.018834960376023502,0.0779383
0.1999433696528197,0.21066000000000001,0.032404326498498476,0.0699536
0.1999433696528197,0.217916,0.031435825782888185,0.0618131
0.1999433696528197,0.225172,0.044689678133330586,0.0530346
0.24330458234861194,0.051028,0.09402236789204843,0.303664
0.24330458234861194,0.058283999999999996,0.14070906814944356,0.278355
0.24330458234861194,0.06554,0.13913580320572588,0.272555
0.24330458234861194,0.072796,0.032979371581837724,0.31577
0.24330458234861194,0.080052,0.0009848761905881243,0.327692
0.24330458234861194,0.087308,0.09451446326439064,0.226608
0.24330458234861194,0.09456400000000001,0.029704528618182346,0.269311
0.24330458234861194,0.10182,0.06096429337249784,0.230608
0.24330458234861194,0.109076,0.07663707186523463,0.235654
0.24330458234861194,0.11633199999999999,0.05849630135851347,0.213137
0.24330458234861194,0.123588,0.02830698840335108,0.205639
0.24330458234861194,0.13084400000000002,0.02080629265152309,0.183871
0.24330458234861194,0.1381,0.0314016252021915,0.169977
0.24330458234861194,0.145356,0.042017979936791294,0.152407
0.24330458234861194,0.152612,0.02251576936453492,0.147981
0.24330458234861194,0.159868,0.021298196290825133,0.138875
0.24330458234861194,0.167124,0.011695286578565292,0.125693
0.24330458234861194,0.17438,0.01191734227858661,0.119716
0.24330458234861194,0.18163600000000002,0.02327108235006216,0.104623
0.24330458234861194,0.188892,0.017789297121212883,0.0992371
0.24330458234861194,0.196148,0.020448612312781875,0.0944861
0.24330458234861194,0.203404,0.009822777556932435,0.0773321
0.24330458234861194,0.21066000000000001,0.020983654476823044,0.0677717
0.24330458234861194,0.217916,0.013195700623077268,0.0605635
0.24330458234861194,0.225172,0.015447122796604734,0.0567808
0.28666579504440415,0.051028,0.02910430390048563,0.311243
0.28666579504440415,0.058283999999999996,0.04897201466565776,0.305048
0.28666579504440415,0.06554,-0.022565726886544846,0.319051
0.28666579504440415,0.072796,0.04522792715700319,0.290186
0.28666579504440415,0.080052,0.07314758190650567,0.26529
0.28666579504440415,0.087308,0.03966076462753107,0.252065
0.28666579504440415,0.09456400000000001,0.08663255224560842,0.246262
0.28666579504440415,0.10182,0.008177355788869245,0.268161
0.28666579504440415,0.109076,0.03234871475727594,0.243239
0.28666579504440415,0.11633199999999999,0.029614892458500908,0.212778
0.28666579504440415,0.123588,-0.014807634583709733,0.223173
0.28666579504440415,0.13084400000000002,0.02099509696334531,0.173911
0.28666579504440415,0.1381,0.04144484655887634,0.160026
0.28666579504440415,0.145356,0.010734695118266802,0.169689
0.28666579504440415,0.152612,0.005344366977042769,0.174897
0.28666579504440415,0.159868,0.0017838324759483493,0.153895
0.28666579504440415,0.167124,0.008580248130396012,0.124207
0.28666579504440415,0.17438,0.023769459965099535,0.110599
0.28666579504440415,0.18163600000000002,0.001983491135631163,0.11175
0.28666579504440415,0.188892,0.001876173944621598,0.0990165
0.28666579504440415,0.196148,-0.0019261033605806055,0.0962631
0.28666579504440415,0.203404,0.013024399452772659,0.0792614
0.28666579504440415,0.21066000000000001,0.005283349005136551,0.0708546
0.28666579504440415,0.217916,0.005933049401695506,0.058429
0.28666579504440415,0.225172,0.005093424023017511,0.0520317
0.33002700774019633,0.051028,0.012715831894712093,0.340942
0.33002700774019633,0.058283999999999996,0.03473448793950451,0.337892
0.33002700774019633,0.06554,-0.03035099049836587,0.329368
0.33002700774019633,0.072796,0.0720134125171335,0.275802
0.33002700774019633,0.080052,0.0425633539610549,0.252197
0.33002700774019633,0.087308,0.02951450626301133,0.31605
0.33002700774019633,0.09456400000000001,0.017720928468104136,0.269145
0.33002700774019633,0.10182,0.031139750748458483,0.238566
0.33002700774019633,0.109076,0.018246165786306223,0.249789
0.33002700774019633,0.11633199999999999,-0.03843218819495564,0.255938
0.33002700774019633,0.123588,0.020064249599164224,0.213717
0.33002700774019633,0.13084400000000002,0.045384215001535194,0.203396
0.33002700774019633,0.1381,0.03655948342833046,0.186086
0.33002700774019633,0.145356,0.014070819167786963,0.164355
0.33002700774019633,0.152612,0.05102100924227149,0.136594
0.33002700774019633,0.159868,0.004183954507771065,0.138526
0.33002700774019633,0.167124,0.008682001086159352,0.13321
0.33002700774019633,0.17438,0.013861931852287804,0.109611
0.33002700774019633,0.18163600000000002,0.018457329217158994,0.101189
0.33002700774019633,0.188892,0.026055075897891244,0.0884714
0.33002700774019633,0.196148,0.00788454897451786,0.0869541
0.33002700774019633,0.203404,0.00864307034073851,0.0839777
0.33002700774019633,0.21066000000000001,0.0025911187520106793,0.0746549
0.33002700774019633,0.217916,0.0006833729966506247,0.0642936
0.33002700774019633,0.225172,0.011309416906808333,0.049717
0.3733882204359886,0.051028,0.0054467196589028655,0.33887
0.3733882204359886,0.058283999999999996,0.07671549284904408,0.248815
0.3733882204359886,0.06554,-0.03484088265261054,0.302881
0.3733882204359886,0.072796,0.02991512989625006,0.280549
0.3733882204359886,0.080052,0.0614512182844571,0.264989
0.3733882204359886,0.087308,0.02870490507914758,0.275124
0.3733882204359886,0.09456400000000001,0.042089540029675826,0.253908
0.3733882204359886,0.10182,0.02429554931998068,0.239819
0.3733882204359886,0.109076,0.041649548298827554,0.223783
0.3733882204359886,0.11633199999999999,0.040580683113888794,0.207771
0.3733882204359886,0.123588,0.024274486785438282,0.20831
0.3733882204359886,0.13084400000000002,0.032975436034900246,0.191615
0.3733882204359886,0.1381,0.013006571363352093,0.179805
0.3733882204359886,0.145356,0.02870286661522456,0.157812
0.3733882204359886,0.152612,0.023069430066321006,0.154215
0.3733882204359886,0.159868,0.0012534754341157472,0.154814
0.3733882204359886,0.167124,0.01390884868250708,0.133458
0.3733882204359886,0.17438,0.009174180549807204,0.115579
0.3733882204359886,0.18163600000000002,-0.010506581820943592,0.111667
0.3733882204359886,0.188892,0.0026130014932451706,0.10205
0.3733882204359886,0.196148,0.00010523406125133306,0.0930976
0.3733882204359886,0.203404,0.009104321857736297,0.0685079
0.3733882204359886,0.21066000000000001,-0.005576334830137156,0.076861
0.3733882204359886,0.217916,-0.004740104735697158,0.0678026
0.3733882204359886,0.225172,0.012420022921315582,0.0517373
0.4167494331317808,0.051028,0.05873877158160934,0.266047
0.4167494331317808,0.058283999999999996,-0.026208220561711626,0.342118
0.4167494331317808,0.06554,0.009067372094160253,0.27106
0.4167494331317808,0.072796,-0.032912422882628245,0.322628
0.4167494331317808,0.080052,0.01999648965624684,0.262759
0.4167494331317808,0.087308,0.022013930046275776,0.259719
0.4167494331317808,0.09456400000000001,-0.006867580238596405,0.267874
0.4167494331317808,0.10182,0.10303469606222646,0.226266
0.4167494331317808,0.109076,0.03786648796951167,0.230295
0.4167494331317808,0.11633199999999999,-0.010573730887461497,0.238259
0.4167494331317808,0.123588,0.018027063258604425,0.211945
0.4167494331317808,0.13084400000000002,0.01285887372294428,0.194419
0.4167494331317808,0.1381,0.016772483422447748,0.16479
0.4167494331317808,0.145356,-0.03564790606854684,0.212377
0.4167494331317808,0.152612,0.019790693941342946,0.147501
0.4167494331317808,0.159868,-0.003920789258202023,0.159718
0.4167494331317808,0.167124,0.005325624660646622,0.146284
0.4167494331317808,0.17438,-0.0016872019966686636,0.12205
0.4167494331317808,0.18163600000000002,0.013817649110819535,0.108007
0.4167494331317808,0.188892,0.017264959678905387,0.0961423
0.4167494331317808,0.196148,0.005841584657572049,0.0908362
0.4167494331317808,0.203404,0.01262663967715684,0.0769397
0.4167494331317808,0.21066000000000001,-0.005956413169833877,0.0736812
0.4167494331317808,0.217916,0.004323016550462348,0.0630418
0.4167494331317808,0.225172,-0.00041416038920238235,0.0553275
0.46011064582757305,0.051028,-0.008659436336576176,0.333586
0.46011064582757305,0.058283999999999996,0.05628983610431937,0.31595
0.46011064582757305,0.06554,0.15058406869099045,0.281095
0.46011064582757305,0.072796,0.09226207659788482,0.294249
0.46011064582757305,0.080052,-0.013485717592376545,0.333933
0.46011064582757305,0.087308,0.004870423576292748,0.261356
0.46011064582757305,0.09456400000000001,0.021683614464021034,0.24552
0.46011064582757305,0.10182,-0.005376479345580415,0.249049
0.46011064582757305,0.109076,0.025558732381043225,0.211676
0.46011064582757305,0.11633199999999999,0.048336177510167416,0.217151
0.46011064582757305,0.123588,0.030946573931900007,0.204694
0.46011064582757305,0.13084400000000002,0.02949590106471947,0.187653
0.46011064582757305,0.1381,0.021270897427679875,0.193611
0.46011064582757305,0.145356,-0.018843299421759052,0.195957
0.46011064582757305,0.152612,0.009798530025514424,0.167485
0.46011064582757305,0.159868,-0.0031602718401714247,0.148118
0.46011064582757305,0.167124,-0.002458405510421424,0.13723
0.46011064582757305,0.17438,-0.0012439819184403844,0.122801
0.46011064582757305,0.18163600000000002,0.010240434261537742,0.10372
0.46011064582757305,0.188892,-0.018484215117068062,0.114624
0.46011064582757305,0.196148,0.005300986273205993,0.0952751
0.46011064582757305,0.203404,0.000789089176707114,0.0765379
0.46011064582757305,0.21066000000000001,0.00032417007491751526,0.0776026
0.46011064582757305,0.217916,-0.005258047084238063,0.0654502
0.46011064582757305,0.225172,0.011629423964629702,0.0525405
